,match_id,chat,toxicity,toxicity_context,estimated_rank_universal,duration,game_mode_str,radiant_score,dire_score,radiant_win,start_time,region_str,lobby_type_str,account_id,player_slot,name,rating,rank_universal,party_size,hero_id,is_radiant,winner,kills_per_minute,deaths_per_minutes,assists,gold_per_minute,hero_healing_per_minute,pings,buyback_count_per_minute,buyback_before_20
0,8507446445,,,,22,1295,game_mode_all_draft,24,9,True,1760257236,STOCKHOLM,lobby_type_normal,124774442,8,jumper74,,21,1,19,False,0,0.04633204633204633,0.23166023166023167,0.09266409266409266,0.04633204633204633,0.0,1,0.0,False
0,8507446445,,,,22,1295,game_mode_all_draft,24,9,True,1760257236,STOCKHOLM,lobby_type_normal,60505345,9,Threedays,,22,1,44,False,0,0.0,0.23166023166023167,0.09266409266409266,0.04633204633204633,0.0,,0.0,False
0,8507446429,,,,37,1479,game_mode_all_draft,8,39,False,1760257243,PW TELECOM ZHEJIANG,lobby_type_ranked,145438878,0,1024,,39,1,84,True,0,0.16227180527383367,0.2434077079107505,0.12170385395537525,15.37525354969574,0.0,7,0.0,False
0,8507446429,排到这个二傻子DP享受就完事了. 你永远都不知道你排到的对手能有多蠢. 这就是这个游戏目前能给你带来的乐趣 . 线上压补刀不会 去树林被你钩. 这就是你想要的队友吗 屠夫. 排也是垃圾局 真的 这游戏体验太棒了 ,0.612188994884491,0.612188994884491,37,1479,game_mode_all_draft,8,39,False,1760257243,PW TELECOM ZHEJIANG,lobby_type_ranked,145133461,1,奈里夫,,40,1,27,True,0,0.0,0.4462474645030426,0.16227180527383367,30.872210953346855,0.0,2,0.0,False
0,8507446429,,,,37,1479,game_mode_all_draft,8,39,False,1760257243,PW TELECOM ZHEJIANG,lobby_type_ranked,161863611,2,时过境迁,,40,1,18,True,0,0.0,0.32454361054766734,0.12170385395537525,14.320486815415821,0.0,17,0.0,False
0,8507446429,,,,37,1479,game_mode_all_draft,8,39,False,1760257243,PW TELECOM ZHEJIANG,lobby_type_ranked,1442727573,3,^-^,,,1,36,True,0,0.04056795131845842,0.2434077079107505,0.12170385395537525,11.845841784989858,14.401622718052739,1,0.0,False
0,8507446429,"操你吗 fvc asdfv?"" ZEDrv. 【‘C",0.20824827253818512,0.5130043625831604,37,1479,game_mode_all_draft,8,39,False,1760257243,PW TELECOM ZHEJIANG,lobby_type_ranked,154959550,4,oxide ion,,35,1,43,True,0,0.08113590263691683,0.32454361054766734,0.08113590263691683,5.963488843813387,0.0,11,0.04056795131845842,False
0,8507446429,。. 啥也没干就赢了,0.04648702219128609,0.0464867427945137,37,1479,game_mode_all_draft,8,39,False,1760257243,PW TELECOM ZHEJIANG,lobby_type_ranked,136391988,5,稳,,40,1,56,False,1,0.6085192697768763,0.04056795131845842,0.4056795131845842,44.74645030425963,0.0,1,0.0,False
0,8507446429,,,,37,1479,game_mode_all_draft,8,39,False,1760257243,PW TELECOM ZHEJIANG,lobby_type_ranked,143033181,6,Badeline,,40,1,52,False,1,0.2028397565922921,0.0,0.2839756592292089,42.83975659229209,17.525354969574035,9,0.0,False
0,8507446429,像勾2傻子. 看你就知道了,0.011589308269321918,0.011589308269321918,37,1479,game_mode_all_draft,8,39,False,1760257243,PW TELECOM ZHEJIANG,lobby_type_ranked,1056276126,7,爱吃鱼,,24,1,14,False,1,0.36511156186612576,0.2028397565922921,0.5679513184584178,122.06896551724138,77.56592292089249,16,0.0,False
0,8507446429,,,,37,1479,game_mode_all_draft,8,39,False,1760257243,PW TELECOM ZHEJIANG,lobby_type_ranked,460307005,8,这波我无敌,,40,1,128,False,1,0.12170385395537525,0.04056795131845842,0.6085192697768763,63.20486815415821,8.113590263691684,15,0.0,False
0,8507446429,,,,37,1479,game_mode_all_draft,8,39,False,1760257243,PW TELECOM ZHEJIANG,lobby_type_ranked,144840830,9,请叫我wu神好吗,,40,1,6,False,1,0.12170385395537525,0.04056795131845842,0.486815415821501,66.7342799188641,0.0,13,0.0,False
0,8507446399,还回来吃饭吗,0.015043525956571102,0.015043525956571102,31,2500,game_mode_all_draft,43,23,True,1760257242,PW TELECOM WUHAN,lobby_type_normal,174159982,0,aaaaatme,,36,2,4,True,1,0.024,0.096,0.504,66.504,0.0,14,0.0,False
0,8507446399,,,,31,2500,game_mode_all_draft,43,23,True,1760257242,PW TELECOM WUHAN,lobby_type_normal,911941324,1,大蒜,,,2,75,True,1,0.168,0.192,0.456,23.064,21.888,14,0.0,False
0,8507446399,,,,31,2500,game_mode_all_draft,43,23,True,1760257242,PW TELECOM WUHAN,lobby_type_normal,828993227,2,哈哈哈哈哈哈,,,1,28,True,1,0.312,0.12,0.12,42.528,0.0,,0.0,False
0,8507446399,,,,31,2500,game_mode_all_draft,43,23,True,1760257242,PW TELECOM WUHAN,lobby_type_normal,242210650,3,Coco丶,,23,2,123,True,1,0.096,0.024,0.528,57.408,0.0,2,0.0,False
0,8507446399,太脆了. EZ,0.16139313578605652,0.3100028336048126,31,2500,game_mode_all_draft,43,23,True,1760257242,PW TELECOM WUHAN,lobby_type_normal,155169886,4,"AMMAR_THE_FUCKER,",,30,2,145,True,1,0.432,0.144,0.264,22.464,4.392,18,0.024,False
0,8507446399,,,,31,2500,game_mode_all_draft,43,23,True,1760257242,PW TELECOM WUHAN,lobby_type_normal,396613496,5,laarkk20,,,3,138,False,0,0.336,0.072,0.12,64.008,0.0,12,0.024,False
0,8507446399,,,,31,2500,game_mode_all_draft,43,23,True,1760257242,PW TELECOM WUHAN,lobby_type_normal,164029954,6,而今何事最相宜,,37,3,13,False,0,0.024,0.192,0.264,84.024,0.0,2,0.0,False
0,8507446399,,,,31,2500,game_mode_all_draft,43,23,True,1760257242,PW TELECOM WUHAN,lobby_type_normal,313482285,7,胡桃树皮,,,3,23,False,0,0.048,0.312,0.144,25.848,0.0,14,0.0,False
0,8507446399,,,,31,2500,game_mode_all_draft,43,23,True,1760257242,PW TELECOM WUHAN,lobby_type_normal,1441091782,8,图拉真,,,1,5,False,0,0.048,0.216,0.216,11.568,0.0,4,0.0,False
0,8507446399,,,,31,2500,game_mode_all_draft,43,23,True,1760257242,PW TELECOM WUHAN,lobby_type_normal,865618794,9,哪吒,,,1,93,False,0,0.048,0.264,0.264,47.136,0.0,,0.0,False
0,8507446383,,,,16,1674,game_mode_turbo,34,36,False,1760257242,SINGAPORE,lobby_type_normal,376156268,0,Adolf Oliver Licker,,11,2,97,True,0,0.035842293906810034,0.17921146953405018,0.6810035842293907,0.14336917562724014,0.0,5,0.0,False
0,8507446383,,,,16,1674,game_mode_turbo,34,36,False,1760257242,SINGAPORE,lobby_type_normal,175092951,1,IamstillNoob,,11,2,31,True,0,0.3225806451612903,0.3225806451612903,0.43010752688172044,0.07168458781362007,0.0,16,0.0,False
0,8507446383,,,,16,1674,game_mode_turbo,34,36,False,1760257242,SINGAPORE,lobby_type_normal,196142140,2,Veridis Quo,,27,3,41,True,0,0.21505376344086022,0.3225806451612903,0.5734767025089605,192.04301075268816,0.0,5,0.035842293906810034,False
0,8507446383,?,0.0525028370320797,0.0525028370320797,16,1674,game_mode_turbo,34,36,False,1760257242,SINGAPORE,lobby_type_normal,181455188,3,Kingdom Jahat,,12,3,109,True,0,0.14336917562724014,0.21505376344086022,0.25089605734767023,72.68817204301075,0.0,2,0.035842293906810034,False
0,8507446383,kill TB. mercy TB,0.83529132604599,0.9965335130691528,16,1674,game_mode_turbo,34,36,False,1760257242,SINGAPORE,lobby_type_normal,352944327,4,Son,,,3,16,True,0,0.3942652329749104,0.25089605734767023,0.4659498207885305,152.5089605734767,0.0,12,0.0,False
0,8507446383,,,,16,1674,game_mode_turbo,34,36,False,1760257242,SINGAPORE,lobby_type_normal,69326773,5,无冕之王·淳煜,,18,2,35,False,1,0.6093189964157706,0.14336917562724014,0.3942652329749104,224.87455197132616,0.0,3,0.0,False
0,8507446383,,,,16,1674,game_mode_turbo,34,36,False,1760257242,SINGAPORE,lobby_type_normal,139062837,6,Ice,,20,2,14,False,1,0.035842293906810034,0.3225806451612903,0.6810035842293907,336.8458781362007,0.0,2,0.0,False
0,8507446383,,,,16,1674,game_mode_turbo,34,36,False,1760257242,SINGAPORE,lobby_type_normal,433078742,7,Dewvy,,,3,11,False,1,0.3225806451612903,0.21505376344086022,0.5376344086021505,39.89247311827957,0.0,1,0.035842293906810034,False
0,8507446383,,,,16,1674,game_mode_turbo,34,36,False,1760257242,SINGAPORE,lobby_type_normal,899510666,8,DDDDDDDDDDD,,,3,82,False,1,0.0,0.2867383512544803,0.6810035842293907,117.20430107526882,0.14336917562724014,13,0.035842293906810034,False
0,8507446383,,,,16,1674,game_mode_turbo,34,36,False,1760257242,SINGAPORE,lobby_type_normal,316196523,9,อ้ายจื่อคำ,,,3,7,False,1,0.3225806451612903,0.25089605734767023,0.5734767025089605,284.40860215053766,4.480286738351254,12,0.0,False
0,8507446275,,,,26,1473,game_mode_turbo,43,20,True,1760257237,SINGAPORE,lobby_type_normal,870962427,0,Ayatsuri,,,1,136,True,1,0.3665987780040733,0.12219959266802444,0.4073319755600815,91.64969450101833,0.24439918533604887,,0.0,False
0,8507446275,Ggwp,0.17564509809017181,0.17564509809017181,26,1473,game_mode_turbo,43,20,True,1760257237,SINGAPORE,lobby_type_normal,43313764,1,TorontoThonglor,,27,1,16,True,1,0.4480651731160896,0.20366598778004075,0.6924643584521385,71.73116089613035,5.091649694501018,7,0.0,False
0,8507446275,even tusk play u still cant kill. i supp. no reason,0.007688614539802074,0.007688614539802074,26,1473,game_mode_turbo,43,20,True,1760257237,SINGAPORE,lobby_type_normal,340103575,2,Sien Ka Lin,,,1,32,True,1,0.285132382892057,0.24439918533604887,0.814663951120163,196.37474541751527,0.0,16,0.0,False
0,8507446275,,,,26,1473,game_mode_turbo,43,20,True,1760257237,SINGAPORE,lobby_type_normal,301838033,3,Haeun,,23,1,119,True,1,0.3258655804480652,0.1629327902240326,0.7331975560081466,8.431771894093686,10.183299389002036,1,0.0,False
0,8507446275,Reason. let him get afk banned,0.7807967066764832,0.7807967066764832,26,1473,game_mode_turbo,43,20,True,1760257237,SINGAPORE,lobby_type_normal,250735329,4,Morningstar,,26,1,40,True,1,0.24439918533604887,0.0814663951120163,0.7331975560081466,232.34215885947046,0.0,3,0.0,False
